PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_SUBGROUP;REQUIREMENTS_ATTRIBUTES_SERVICE;REQUIREMENTS_ATTRIBUTES_TYPE;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;085350497370;us-east-1;2026-03-13 21:06:02.726161;au_3_d;Ensure that audit records contain information that establishes the following: d. Source of the event.;Audit and Accountability (AU);Content of Audit Records (AU-3);;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:us-east-1:085350497370:trail;cloudtrail_multi_region_enabled;False;085350497370;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;085350497370;us-east-1;2026-03-13 21:06:02.726161;au_3_e;Ensure that audit records contain information that establishes the following: e. Outcome of the event.;Audit and Accountability (AU);Content of Audit Records (AU-3);;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:us-east-1:085350497370:trail;cloudtrail_multi_region_enabled;False;085350497370;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;085350497370;us-east-1;2026-03-13 21:06:02.726161;au_3_f;Ensure that audit records contain information that establishes the following: e. Outcome of the event.;Audit and Accountability (AU);Content of Audit Records (AU-3);;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:us-east-1:085350497370:trail;cloudtrail_multi_region_enabled;False;085350497370;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;085350497370;us-east-1;2026-03-13 21:06:02.726161;au_6_3;Analyze and correlate audit records across different repositories to gain organization-wide situational awareness.;Audit and Accountability (AU);Audit Record Review, Analysis And Reporting (AU-6);;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:us-east-1:085350497370:trail;cloudtrail_multi_region_enabled;False;085350497370;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;085350497370;us-east-1;2026-03-13 21:06:02.726161;au_6_4;Provide and implement the capability to centrally review and analyze audit records from multiple components within the system.;Audit and Accountability (AU);Audit Record Review, Analysis And Reporting (AU-6);;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:us-east-1:085350497370:trail;cloudtrail_multi_region_enabled;False;085350497370;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;085350497370;us-east-1;2026-03-13 21:06:02.726161;au_6_6;Correlate information from audit records with information obtained from monitoring physical access to further enhance the ability to identify suspicious, inappropriate, unusual, or malevolent activity.;Audit and Accountability (AU);Audit Record Review, Analysis And Reporting (AU-6);;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:us-east-1:085350497370:trail;cloudtrail_multi_region_enabled;False;085350497370;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;085350497370;us-east-1;2026-03-13 21:06:02.726161;au_6_9;Correlate information from nontechnical sources with audit record information to enhance organization-wide situational awareness.;Audit and Accountability (AU);Audit Record Review, Analysis And Reporting (AU-6);;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:us-east-1:085350497370:trail;cloudtrail_multi_region_enabled;False;085350497370;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;085350497370;us-east-1;2026-03-13 21:06:02.726161;au_8_b;Record time stamps for audit records that meet [Assignment: organization-defined granularity of time measurement] and that use Coordinated Universal Time, have a fixed local time offset from Coordinated Universal Time, or that include the local time offset as part of the time stamp.;Audit and Accountability (AU);Time Stamps (AU-8);;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:us-east-1:085350497370:trail;cloudtrail_multi_region_enabled;False;085350497370;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;085350497370;us-east-1;2026-03-13 21:06:02.726161;au_10;Provide irrefutable evidence that an individual (or process acting on behalf of an individual) has performed [Assignment: organization-defined actions to be covered by non-repudiation].;Audit and Accountability (AU);;;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:us-east-1:085350497370:trail;cloudtrail_multi_region_enabled;False;085350497370;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;085350497370;us-east-1;2026-03-13 21:06:02.726161;au_12_a;Provide audit record generation capability for the event types the system is capable of auditing as defined in AU-2a on [Assignment: organization-defined system components].;Audit and Accountability (AU);Audit Record Generation (AU-12);;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:us-east-1:085350497370:trail;cloudtrail_multi_region_enabled;False;085350497370;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;085350497370;us-east-1;2026-03-13 21:06:02.726161;au_12_c;Generate audit records for the event types defined in AU-2c that include the audit record content defined in AU-3.;Audit and Accountability (AU);Audit Record Generation (AU-12);;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:us-east-1:085350497370:trail;cloudtrail_multi_region_enabled;False;085350497370;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;085350497370;us-east-1;2026-03-13 21:06:02.726161;au_12_1;Compile audit records from [Assignment: organization-defined system components] into a system-wide (logical or physical) audit trail that is time-correlated to within [Assignment: organization-defined level of tolerance for the relationship between time stamps of individual records in the audit trail].;Audit and Accountability (AU);Audit Record Generation (AU-12);;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:us-east-1:085350497370:trail;cloudtrail_multi_region_enabled;False;085350497370;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;085350497370;us-east-1;2026-03-13 21:06:02.726161;au_12_2;Produce a system-wide (logical or physical) audit trail composed of audit records in a standardized format.;Audit and Accountability (AU);Audit Record Generation (AU-12);;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:us-east-1:085350497370:trail;cloudtrail_multi_region_enabled;False;085350497370;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;085350497370;us-east-1;2026-03-13 21:06:02.726161;au_12_3;Provide and implement the capability for [Assignment: organization-defined individuals or roles] to change the logging to be performed on [Assignment: organization-defined system components] based on [Assignment: organization-defined selectable event criteria] within [Assignment: organization-defined time thresholds].;Audit and Accountability (AU);Audit Record Generation (AU-12);;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:us-east-1:085350497370:trail;cloudtrail_multi_region_enabled;False;085350497370;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;085350497370;us-east-1;2026-03-13 21:06:02.726161;au_12_4;Provide and implement the capability for auditing the parameters of user query events for data sets containing personally identifiable information.;Audit and Accountability (AU);Audit Record Generation (AU-12);;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:us-east-1:085350497370:trail;cloudtrail_multi_region_enabled;False;085350497370;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;085350497370;us-east-1;2026-03-13 21:06:02.726161;au_14_a;"Provide and implement the capability for [Assignment: organization-defined users or roles] to [Selection (one or more): record; view; hear; log] the content of a user session under [Assignment: organization-defined circumstances].";Audit and Accountability (AU);Session Audit (AU-14);;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:us-east-1:085350497370:trail;cloudtrail_multi_region_enabled;False;085350497370;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;085350497370;us-east-1;2026-03-13 21:06:02.726161;au_14_b;Develop, integrate, and use session auditing activities in consultation with legal counsel and in accordance with applicable laws, executive orders, directives, regulations, policies, standards, and guidelines.;Audit and Accountability (AU);Session Audit (AU-14);;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:us-east-1:085350497370:trail;cloudtrail_multi_region_enabled;False;085350497370;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;085350497370;us-east-1;2026-03-13 21:06:02.726161;au_14_3;Provide and implement the capability for authorized users to remotely view and hear content related to an established user session in real time.;Audit and Accountability (AU);Session Audit (AU-14);;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:us-east-1:085350497370:trail;cloudtrail_multi_region_enabled;False;085350497370;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;085350497370;us-east-1;2026-03-13 21:06:02.726161;ca_7_b;Develop a system-level continuous monitoring strategy and implement continuous monitoring in accordance with the organization-level continuous monitoring strategy that includes: b. Establishing [Assignment: organization-defined frequencies] for monitoring and [Assignment: organization-defined frequencies] for assessment of control effectiveness.;Assessment, Authorization, And Monitoring (CA);Continuous Monitoring (CA-7);;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:us-east-1:085350497370:trail;cloudtrail_multi_region_enabled;False;085350497370;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;085350497370;us-east-1;2026-03-13 21:06:02.726161;cm_5_1_b;Automatically generate audit records of the enforcement actions.;Configuration Management (CM);Access Restrictions For Change (CM-5);CM-5(1) Automated Access Enforcement And Audit Records;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:us-east-1:085350497370:trail;cloudtrail_multi_region_enabled;False;085350497370;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;085350497370;us-east-1;2026-03-13 21:06:02.726161;cm_6_a;Establish and document configuration settings for components employed within the system that reflect the most restrictive mode consistent with operational requirements using [Assignment: organization-defined common secure configurations].;Configuration Management (CM);Configuration Settings (CM-6);;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:us-east-1:085350497370:trail;cloudtrail_multi_region_enabled;False;085350497370;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;085350497370;us-east-1;2026-03-13 21:06:02.726161;cm_9_b;Develop, document, and implement a configuration management plan for the system that: b. Establishes a process for identifying configuration items throughout the system development life cycle and for managing the configuration of the configuration items.;Configuration Management (CM);Configuration Management Plan (CM-9);;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:us-east-1:085350497370:trail;cloudtrail_multi_region_enabled;False;085350497370;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;085350497370;us-east-1;2026-03-13 21:06:02.726161;ia_3_3_b;Audit lease information when assigned to a device.;Identification and Authentication (IA);Device Identification And Authentication (IA-3);IA-3(3) Dynamic Address Allocation;aws;;FAIL;No CloudTrail trails enabled with logging were found.;arn:aws:cloudtrail:us-east-1:085350497370:trail;cloudtrail_multi_region_enabled;False;085350497370;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5
